averageSpeed,highestStreak,untradedDeaths,tradedDeaths,damageTaken,damageHealed,tacticalsUsed,lethalsUsed,percentTimeMoving,deadSilenceTime,totalKills,totalDeaths,totalAssists,totalScore,totalShotsFired,totalShotsHit,totalShotsHead,untradedKills,tradedKills,totalDamageDealt,friendDamage,totalTimeAlive,totalDistanceTraveled,hillTime,contestedHillTime,totalInVictimFovKills,totalFirstBloodKills,totalLongshotKills,totalPointblankKills,totalRevengeKills,totalRotationKills,totalInAttackerFovKills,totalWallbangKills,killDeathRatio,winner
1.5507077026367186,3.0,11.0,5.0,23.54,4.81,17.0,16.0,87.0,0.0,23.0,16.0,7.0,41.45,3.02,84.0,8.0,18.0,5.0,22.55,35.0,4889.28,529.2309765625,96.0,3.0,19.0,0.0,2.0,0.0,7.0,9.0,23.0,2.0,1.44,1
2.0091372680664064,2.0,22.0,5.0,30.01,2.15,18.0,17.0,93.0,67.0,20.0,27.0,7.0,38.3,3.71,1.05,17.0,11.0,9.0,26.93,0.0,4537.76,673.705,48.0,6.0,15.0,0.0,0.0,2.0,5.0,4.0,20.0,0.0,0.74,0
1.7289279174804688,5.0,12.0,6.0,23.21,4.07,2.0,5.0,95.0,1.17,24.0,18.0,5.0,35.05,2.93,99.0,14.0,18.0,6.0,25.14,1.62,4942.88,659.863828125,38.0,1.0,15.0,0.0,0.0,1.0,5.0,3.0,26.0,0.0,1.33,1
1.917938232421875,3.0,16.0,5.0,24.72,2.42,16.0,13.0,97.0,0.0,22.0,21.0,8.0,33.4,3.25,100.0,13.0,16.0,6.0,27.39,1.0,4857.28,694.49984375,22.0,0.0,16.0,0.0,1.0,0.0,5.0,4.0,22.0,0.0,1.05,0
1.5101396179199218,6.0,7.0,7.0,18.19,3.79,13.0,7.0,91.0,0.0,21.0,14.0,9.0,33.9,2.8,89.0,6.0,17.0,4.0,25.65,0.0,3642.4,414.0619140625,60.0,2.0,18.0,0.0,1.0,0.0,4.0,3.0,21.0,2.0,1.5,1
2.1070118713378903,3.0,19.0,5.0,27.76,3.64,4.0,10.0,95.0,63.0,16.0,24.0,6.0,22.25,3.44,83.0,7.0,9.0,7.0,22.9,0.0,3388.64,539.789765625,10.0,1.0,15.0,1.0,0.0,0.0,1.0,3.0,16.0,0.0,0.67,0
1.3900537109375,3.0,8.0,7.0,17.22,2.21,12.0,13.0,87.0,0.0,19.0,15.0,10.0,39.35,4.02,81.0,8.0,14.0,5.0,22.17,100.0,3860.16,385.5757421875,1.1,0.0,19.0,0.0,0.0,0.0,5.0,1.0,19.0,0.0,1.27,1
1.7751214599609375,2.0,17.0,5.0,24.31,1.43,17.0,10.0,96.0,0.0,16.0,22.0,8.0,29.45,3.01,67.0,4.0,9.0,7.0,18.05,1.0,3542.08,453.9007421875,46.0,0.0,14.0,0.0,0.0,0.0,5.0,2.0,16.0,1.0,0.73,0
1.683096923828125,6.0,6.0,8.0,17.6,3.12,8.0,7.0,93.0,1.08,26.0,14.0,8.0,36.9,3.29,1.22,11.0,20.0,6.0,29.45,1.0,3752.8,480.388984375,54.0,0.0,21.0,0.0,1.0,0.0,3.0,6.0,24.0,0.0,1.86,1
1.6946006774902345,3.0,13.0,7.0,24.54,4.18,12.0,14.0,91.0,0.0,15.0,20.0,5.0,26.25,3.29,72.0,1.0,8.0,7.0,19.86,1.54,3605.12,442.9190625,19.0,0.0,13.0,0.0,0.0,0.0,6.0,4.0,15.0,1.0,0.75,0
1.8625408935546877,5.0,9.0,6.0,21.58,5.94,11.0,10.0,92.0,51.0,22.0,15.0,8.0,37.5,3.23,86.0,10.0,13.0,9.0,22.7,0.0,3892.8,565.7333203125,60.0,0.0,19.0,0.0,0.0,2.0,7.0,5.0,21.0,1.0,1.47,1
2.0444377136230467,3.0,15.0,7.0,24.92,2.92,10.0,8.0,97.0,22.0,11.0,22.0,7.0,18.3,2.2,44.0,6.0,4.0,7.0,12.77,1.0,3506.88,535.42625,13.0,1.0,10.0,0.0,0.0,0.0,2.0,3.0,10.0,0.0,0.5,0
1.7296858215332032,3.0,12.0,6.0,25.09,7.09,14.0,7.0,97.0,0.0,27.0,18.0,8.0,44.3,4.42,1.13,11.0,19.0,8.0,31.17,1.0,5149.28,650.4576171875,70.0,10.0,24.0,0.0,1.0,0.0,7.0,2.0,27.0,1.0,1.5,1
1.699536590576172,4.0,12.0,9.0,24.42,3.26,10.0,12.0,92.0,1.35,17.0,21.0,9.0,37.05,3.28,98.0,1.0,12.0,5.0,23.33,49.0,5032.8,630.2698828125,83.0,18.0,13.0,1.0,0.0,0.0,2.0,2.0,17.0,0.0,0.81,0
1.6865449523925782,6.0,14.0,7.0,27.02,5.9,17.0,10.0,94.0,0.0,28.0,21.0,11.0,46.45,4.74,1.09,21.0,19.0,9.0,33.67,11.0,5008.96,561.8255078125,65.0,8.0,26.0,0.0,0.0,0.0,6.0,8.0,28.0,1.0,1.33,1
1.76273681640625,2.0,19.0,7.0,27.56,1.56,14.0,10.0,91.0,0.0,15.0,25.0,8.0,29.3,2.98,77.0,9.0,9.0,6.0,22.58,0.0,4795.36,526.5234375,47.0,5.0,14.0,0.0,1.0,0.0,5.0,1.0,15.0,1.0,0.6,0
1.6730410766601562,4.0,14.0,6.0,25.59,5.35,11.0,11.0,96.0,81.0,18.0,20.0,7.0,42.35,3.09,90.0,3.0,15.0,4.0,22.15,60.0,4786.08,599.560234375,1.06,19.0,18.0,0.0,0.0,0.0,5.0,1.0,19.0,0.0,0.9,1
1.630737762451172,4.0,16.0,4.0,28.52,7.34,16.0,15.0,89.0,0.0,26.0,20.0,7.0,44.35,4.68,1.21,11.0,20.0,6.0,35.45,30.0,5072.64,580.701171875,52.0,5.0,22.0,0.0,0.0,0.0,5.0,4.0,26.0,1.0,1.3,0
2.0247657775878904,3.0,18.0,3.0,27.01,5.73,15.0,8.0,96.0,88.0,15.0,21.0,12.0,36.2,2.89,76.0,7.0,10.0,5.0,19.3,0.0,4810.4,774.555859375,92.0,3.0,12.0,0.0,0.0,0.0,5.0,5.0,15.0,1.0,0.71,1
1.739771728515625,5.0,16.0,6.0,26.58,2.96,17.0,14.0,98.0,55.0,22.0,22.0,3.0,34.3,2.93,92.0,6.0,17.0,5.0,22.63,0.0,4976.64,637.48296875,53.0,4.0,19.0,0.0,1.0,2.0,6.0,0.0,21.0,0.0,1.0,0
