averageSpeed,highestStreak,untradedDeaths,tradedDeaths,inapplicableTradedKills,inapplicableTradedDeaths,damageTaken,damageHealed,tacticalsUsed,lethalsUsed,percentTimeMoving,deadSilenceTime,totalKills,totalDeaths,totalAssists,totalScore,totalShotsFired,totalShotsHit,totalShotsHead,untradedKills,tradedKills,totalDamageDealt,friendDamage,totalTimeAlive,totalDistanceTraveled,totalInVictimFovKills,totalFirstBloodKills,totalLongshotKills,totalPointblankKills,totalRevengeKills,totalInAttackerFovKills,totalWallbangKills,killDeathRatio,totalObjectivesCaptured,objectiveTiersContributed,matchGame.matchId,winner
1.8588998413085929,4.0,20.0,6.0,0.0,0.0,34.53,7.86,10.0,13.0,95.0,96.0,30.0,26.0,2.0,34.25,3.88,1.53,18.0,24.0,6.0,38.47,1.0,6781.6,763.924296875,24.0,0.0,1.0,0.0,5.0,30.0,0.0,1.15,1.0,3.0,8660,1
1.885312042236328,7.0,17.0,4.0,0.0,0.0,28.97,7.73,15.0,12.0,96.0,53.0,28.0,21.0,4.0,30.75,4.08,1.24,16.0,23.0,5.0,34.38,2.0,7078.56,766.242109375,25.0,1.0,1.0,0.0,4.0,28.0,0.0,1.33,2.0,6.0,8660,0
2.0530186462402344,2.0,19.0,6.0,0.0,0.0,29.35,3.59,2.0,4.0,97.0,0.0,11.0,25.0,5.0,13.25,2.69,56.0,10.0,8.0,3.0,15.37,0.0,6811.04,850.03796875,8.0,1.0,1.0,0.0,5.0,11.0,0.0,0.44,1.0,0.0,8660,1
1.7483863830566406,3.0,17.0,8.0,0.0,0.0,33.69,8.69,15.0,16.0,91.0,99.0,21.0,25.0,9.0,26.5,4.54,1.29,11.0,17.0,4.0,30.95,85.0,6654.24,705.383984375,18.0,1.0,1.0,0.0,4.0,21.0,0.0,0.84,1.0,2.0,8660,0
2.0759832763671877,4.0,25.0,6.0,0.0,0.0,36.63,5.04,9.0,11.0,96.0,1.02,27.0,31.0,7.0,33.5,4.46,1.49,26.0,14.0,13.0,39.91,0.0,6481.76,847.8090625,23.0,1.0,2.0,1.0,8.0,27.0,0.0,0.87,1.0,4.0,8660,1
2.105235595703125,4.0,20.0,7.0,0.0,1.0,35.22,6.66,10.0,10.0,93.0,1.23,26.0,28.0,7.0,31.25,3.67,1.16,17.0,17.0,9.0,30.66,0.0,6747.84,851.40484375,18.0,0.0,0.0,0.0,6.0,25.0,0.0,0.93,2.0,5.0,8660,0
1.868837738037109,4.0,24.0,2.0,0.0,0.0,33.26,6.96,15.0,18.0,91.0,2.02,31.0,26.0,5.0,35.25,3.92,1.3,11.0,25.0,6.0,35.11,0.0,9088.64,1045.337421875,28.0,0.0,2.0,1.0,9.0,31.0,0.0,1.19,3.0,5.0,8648,0
1.887258453369141,5.0,20.0,7.0,0.0,0.0,35.71,8.15,21.0,17.0,92.0,1.3,28.0,27.0,6.0,35.25,3.93,1.37,12.0,23.0,5.0,34.97,26.0,8972.8,1091.071015625,24.0,0.0,0.0,2.0,4.0,28.0,0.0,1.04,1.0,7.0,8648,1
1.5565310668945314,5.0,18.0,5.0,0.0,0.0,32.83,8.89,10.0,16.0,90.0,0.0,25.0,23.0,6.0,29.75,4.83,1.14,14.0,20.0,5.0,33.43,1.0,9212.96,851.528203125,23.0,1.0,4.0,0.0,8.0,25.0,0.0,1.09,2.0,2.0,8648,0
1.738660125732422,5.0,21.0,4.0,0.0,0.0,32.07,6.33,5.0,5.0,92.0,1.6,26.0,25.0,6.0,30.5,4.04,1.21,5.0,24.0,2.0,32.47,0.0,9094.08,915.563359375,14.0,1.0,1.0,0.0,4.0,25.0,0.0,1.04,3.0,4.0,8648,1
1.7205609130859374,3.0,24.0,4.0,0.0,0.0,32.43,3.61,24.0,18.0,94.0,1.68,21.0,28.0,8.0,29.5,5.03,1.11,14.0,16.0,5.0,30.77,1.0,8970.08,895.113046875,17.0,0.0,1.0,0.0,6.0,20.0,0.0,0.75,3.0,5.0,8648,0
1.4347227478027345,4.0,13.0,2.0,0.0,0.0,21.39,5.19,13.0,6.0,88.0,0.0,19.0,15.0,5.0,24.0,2.56,96.0,8.0,18.0,1.0,26.3,0.0,9599.84,801.7246875,15.0,2.0,1.0,1.0,3.0,17.0,0.0,1.27,1.0,4.0,8648,1
1.7658847045898438,2.0,23.0,3.0,0.0,0.0,30.93,4.92,14.0,18.0,92.0,15.0,15.0,26.0,4.0,19.75,2.94,74.0,9.0,11.0,4.0,22.39,0.0,9025.92,972.352734375,14.0,1.0,0.0,0.0,4.0,15.0,0.0,0.58,3.0,9.0,8648,0
1.8613871765136718,6.0,18.0,7.0,0.0,0.0,32.79,6.13,18.0,9.0,92.0,2.27,30.0,25.0,6.0,35.25,4.45,1.38,10.0,24.0,6.0,35.69,0.0,9132.96,989.745546875,23.0,0.0,1.0,2.0,5.0,29.0,0.0,1.2,1.0,4.0,8648,1
1.9928805541992187,9.0,8.0,2.0,0.0,0.0,16.96,5.32,13.0,12.0,97.0,0.0,31.0,10.0,3.0,37.25,3.9,1.3,10.0,25.0,6.0,34.12,0.0,4890.56,655.3109375,26.0,0.0,7.0,0.0,5.0,31.0,3.0,3.1,4.0,8.0,11217,1
1.9388758850097656,3.0,14.0,2.0,0.0,0.0,21.25,4.81,9.0,8.0,94.0,0.0,12.0,16.0,3.0,14.0,2.85,67.0,7.0,9.0,4.0,18.42,0.0,4610.24,588.27640625,11.0,0.0,1.0,0.0,2.0,13.0,2.0,0.75,0.0,0.0,11217,0
2.5913265991210936,2.0,11.0,8.0,0.0,0.0,22.89,2.91,14.0,10.0,94.0,57.0,10.0,19.0,6.0,13.75,2.02,58.0,11.0,8.0,2.0,16.01,73.0,4418.56,787.662734375,7.0,0.0,2.0,0.0,1.0,9.0,0.0,0.53,2.0,3.0,11217,1
2.202200622558593,4.0,15.0,5.0,0.0,0.0,21.58,1.24,8.0,9.0,95.0,0.0,9.0,20.0,5.0,12.5,3.3,73.0,8.0,7.0,2.0,18.46,20.0,4364.8,638.4272265625,7.0,0.0,0.0,0.0,2.0,9.0,1.0,0.45,0.0,0.0,11217,0
1.6960163879394532,3.0,8.0,2.0,0.0,0.0,16.12,5.6,12.0,8.0,93.0,0.0,12.0,9.0,5.0,17.5,2.37,64.0,5.0,11.0,1.0,18.25,44.0,4928.0,584.72609375,10.0,1.0,3.0,0.0,0.0,12.0,0.0,1.33,3.0,8.0,11217,1
2.4041679382324217,4.0,13.0,3.0,0.0,0.0,22.96,6.96,9.0,10.0,98.0,60.0,18.0,16.0,4.0,21.0,3.02,86.0,3.0,14.0,4.0,19.82,0.0,4616.32,761.95921875,15.0,1.0,0.0,0.0,3.0,17.0,1.0,1.13,0.0,0.0,11217,0
2.392766418457031,7.0,10.0,2.0,0.0,0.0,15.92,3.23,5.0,7.0,97.0,74.0,17.0,12.0,0.0,19.75,2.8,73.0,6.0,14.0,3.0,17.8,0.0,4784.0,748.8209375,15.0,0.0,2.0,1.0,2.0,17.0,2.0,1.42,3.0,7.0,11217,1
2.375840759277344,3.0,16.0,2.0,0.0,0.0,20.6,2.36,4.0,7.0,94.0,58.0,11.0,18.0,2.0,12.5,1.59,55.0,2.0,7.0,4.0,14.02,1.0,4498.72,659.3040625,11.0,1.0,0.0,0.0,2.0,11.0,0.0,0.61,0.0,0.0,11217,0
1.897836761474609,4.0,17.0,6.0,0.0,0.0,29.52,6.1,21.0,20.0,90.0,0.0,13.0,23.0,11.0,23.0,4.21,79.0,4.0,10.0,3.0,21.26,2.0,8242.24,918.364296875,12.0,0.0,3.0,0.0,3.0,13.0,0.0,0.57,3.0,5.0,10109,0
2.0634419250488283,3.0,17.0,4.0,0.0,0.0,28.98,6.26,22.0,16.0,97.0,1.42,22.0,21.0,10.0,31.75,4.4,1.25,13.0,17.0,6.0,31.47,31.0,8300.0,1011.09125,19.0,0.0,3.0,0.0,7.0,23.0,0.0,1.05,3.0,3.0,10109,1
2.368913116455078,4.0,19.0,9.0,0.0,0.0,38.29,9.87,20.0,14.0,94.0,1.3,32.0,28.0,10.0,38.0,4.05,1.52,7.0,26.0,6.0,39.68,1.0,7993.12,1108.76796875,22.0,2.0,9.0,0.0,5.0,32.0,0.0,1.14,2.0,2.0,10109,0
2.361498260498047,5.0,20.0,8.0,0.0,0.0,35.46,5.72,22.0,23.0,96.0,3.09,31.0,28.0,3.0,40.25,4.17,1.41,8.0,21.0,10.0,35.32,20.0,7962.24,1087.9653125,23.0,1.0,1.0,1.0,9.0,31.0,0.0,1.11,3.0,12.0,10109,1
1.8496699523925781,6.0,13.0,3.0,0.0,0.0,27.07,10.11,14.0,10.0,96.0,0.0,32.0,16.0,7.0,37.5,4.69,1.35,16.0,28.0,4.0,35.67,0.0,8572.16,893.214296875,26.0,0.0,2.0,0.0,3.0,31.0,0.0,2.0,2.0,6.0,10109,0
2.3837101745605467,5.0,21.0,8.0,0.0,0.0,35.47,5.75,16.0,14.0,95.0,1.45,27.0,29.0,9.0,34.75,4.08,1.22,15.0,20.0,7.0,34.07,2.0,7945.76,1142.54765625,18.0,0.0,1.0,2.0,7.0,26.0,0.0,0.93,3.0,7.0,10109,1
2.598325500488281,3.0,23.0,9.0,0.0,0.0,36.16,3.74,25.0,20.0,98.0,1.39,30.0,31.0,10.0,41.0,3.95,1.4,13.0,19.0,11.0,36.3,26.0,7816.16,1223.91203125,21.0,1.0,0.0,0.0,5.0,29.0,0.0,0.97,2.0,5.0,10109,0
2.111448211669922,4.0,25.0,4.0,0.0,0.0,33.53,3.97,25.0,22.0,94.0,0.0,18.0,29.0,13.0,24.75,4.49,1.1,13.0,14.0,4.0,29.88,0.0,7910.88,964.735078125,17.0,1.0,4.0,0.0,4.0,18.0,0.0,0.62,2.0,5.0,10109,1
2.19993896484375,2.0,22.0,6.0,0.0,0.0,34.71,6.49,16.0,11.0,97.0,1.09,22.0,28.0,5.0,26.5,4.11,1.22,16.0,16.0,6.0,31.11,32.0,7645.92,979.3371875,17.0,0.0,1.0,1.0,3.0,22.0,0.0,0.79,2.0,3.0,10121,0
2.060751037597656,4.0,14.0,13.0,0.0,0.0,32.93,5.0,17.0,13.0,94.0,1.22,24.0,27.0,4.0,28.5,3.86,1.14,6.0,19.0,5.0,27.58,1.53,7628.8,953.551953125,18.0,2.0,2.0,0.0,4.0,25.0,0.0,0.89,3.0,3.0,10121,1
1.6699746704101563,4.0,17.0,6.0,0.0,0.0,26.95,3.83,14.0,14.0,94.0,20.0,24.0,23.0,7.0,33.0,4.43,1.04,13.0,17.0,7.0,28.21,53.0,7870.24,768.045859375,16.0,0.0,1.0,0.0,3.0,24.0,0.0,1.04,2.0,9.0,10121,0
1.810713348388672,3.0,18.0,7.0,0.0,0.0,33.08,7.59,11.0,12.0,94.0,0.0,28.0,25.0,6.0,34.5,4.52,1.32,20.0,22.0,6.0,37.31,6.0,7759.84,873.3346875,26.0,1.0,1.0,0.0,7.0,29.0,0.0,1.12,2.0,2.0,10121,1
2.1008001708984367,4.0,23.0,8.0,0.0,0.0,37.57,6.15,14.0,18.0,98.0,1.81,24.0,31.0,8.0,29.5,3.45,1.34,10.0,21.0,3.0,33.12,0.0,7425.6,963.16484375,15.0,0.0,1.0,0.0,1.0,23.0,0.0,0.77,2.0,2.0,10121,0
2.1757720947265624,4.0,19.0,2.0,0.0,0.0,31.99,8.24,22.0,18.0,98.0,1.28,31.0,21.0,8.0,37.0,5.23,1.56,13.0,24.0,7.0,38.98,1.0,7835.52,1012.828125,23.0,0.0,0.0,0.0,3.0,31.0,0.0,1.48,1.0,3.0,10121,1
1.7822149658203126,4.0,19.0,6.0,0.0,0.0,30.99,5.99,8.0,8.0,96.0,0.0,27.0,25.0,7.0,33.0,5.53,21.0,14.0,17.0,10.0,37.77,0.0,7756.64,822.828828125,22.0,0.0,2.0,0.0,6.0,27.0,0.0,1.08,0.0,1.0,10121,0
1.9114544677734369,2.0,20.0,4.0,0.0,0.0,33.81,8.36,22.0,14.0,94.0,0.0,24.0,24.0,7.0,31.75,3.25,94.0,7.0,16.0,8.0,25.5,0.0,7791.68,898.785390625,21.0,1.0,1.0,0.0,4.0,24.0,0.0,1.0,2.0,7.0,10121,1
1.7719699096679689,3.0,14.0,7.0,0.0,0.0,26.08,3.61,18.0,10.0,85.0,0.0,21.0,21.0,4.0,23.5,3.61,1.01,6.0,15.0,6.0,26.37,29.0,6735.04,709.35640625,19.0,1.0,2.0,0.0,3.0,21.0,0.0,1.0,2.0,3.0,10900,0
2.219590301513672,3.0,17.0,11.0,0.0,0.0,32.6,3.31,22.0,15.0,90.0,58.0,22.0,28.0,6.0,28.0,3.31,1.09,6.0,15.0,7.0,28.11,3.0,6269.92,900.91609375,20.0,1.0,0.0,2.0,5.0,22.0,0.0,0.79,2.0,4.0,10900,1
1.9278204345703125,4.0,14.0,6.0,0.0,0.0,24.6,4.6,18.0,15.0,91.0,1.21,21.0,20.0,12.0,28.75,3.32,1.02,6.0,15.0,6.0,27.54,66.0,6808.48,813.031875,18.0,1.0,0.0,0.0,4.0,21.0,0.0,1.05,3.0,7.0,10900,0
2.0308406066894533,4.0,15.0,10.0,0.0,1.0,30.58,4.58,23.0,13.0,93.0,1.31,25.0,26.0,7.0,31.5,2.97,94.0,8.0,18.0,7.0,24.02,0.0,6516.48,847.790625,20.0,0.0,0.0,0.0,6.0,25.0,0.0,0.96,1.0,4.0,10900,1
1.6654722595214844,6.0,13.0,7.0,0.0,0.0,26.91,6.91,18.0,19.0,88.0,0.0,26.0,20.0,11.0,35.0,3.9,1.22,9.0,18.0,9.0,35.8,60.0,6763.04,647.3086328125,22.0,1.0,0.0,0.0,7.0,27.0,0.0,1.3,4.0,4.0,10900,0
1.8268840026855468,5.0,17.0,6.0,0.0,0.0,29.83,5.65,12.0,11.0,90.0,0.0,20.0,23.0,9.0,26.25,2.82,1.03,9.0,10.0,10.0,28.4,30.0,6682.08,708.5253125,17.0,0.0,2.0,0.0,2.0,20.0,0.0,0.87,2.0,5.0,10900,1
2.044319763183593,4.0,17.0,8.0,1.0,0.0,28.09,3.09,9.0,6.0,91.0,1.07,30.0,25.0,6.0,34.0,3.13,1.25,13.0,16.0,13.0,31.99,0.0,6553.6,817.295859375,20.0,0.0,0.0,3.0,6.0,30.0,0.0,1.2,2.0,2.0,10900,0
1.8106288146972656,4.0,15.0,7.0,0.0,0.0,29.34,6.87,17.0,16.0,92.0,0.0,19.0,22.0,12.0,29.0,3.44,86.0,3.0,15.0,4.0,23.6,32.0,6528.64,691.73375,14.0,0.0,1.0,0.0,3.0,19.0,0.0,0.86,2.0,6.0,10900,1
2.0766162109375,3.0,13.0,1.0,0.0,0.0,14.74,0.0,10.0,5.0,98.0,0.0,9.0,14.0,1.0,10.0,1.57,45.0,9.0,8.0,1.0,12.65,1.0,3500.64,419.7292578125,7.0,0.0,2.0,0.0,3.0,9.0,0.0,0.64,0.0,0.0,8700,0
1.848413543701172,3.0,6.0,2.0,0.0,0.0,12.47,3.88,10.0,7.0,97.0,54.0,13.0,8.0,3.0,15.0,2.22,65.0,6.0,10.0,3.0,16.52,1.0,3793.76,441.2046875,9.0,1.0,4.0,0.0,3.0,12.0,0.0,1.63,1.0,3.0,8700,1
1.8485926818847656,2.0,10.0,4.0,0.0,0.0,17.56,3.56,8.0,9.0,95.0,0.0,7.0,14.0,7.0,10.5,2.9,55.0,8.0,5.0,2.0,15.06,0.0,3543.36,394.5078515625,5.0,1.0,3.0,0.0,1.0,7.0,0.0,0.5,0.0,0.0,8700,0
2.3901377868652345,4.0,8.0,4.0,0.0,0.0,13.95,1.95,10.0,7.0,94.0,73.0,15.0,12.0,8.0,21.5,1.61,64.0,6.0,11.0,4.0,17.56,1.0,3670.56,506.9057421875,11.0,1.0,0.0,1.0,2.0,15.0,0.0,1.25,1.0,5.0,8700,1
2.88947998046875,1.0,15.0,1.0,0.0,0.0,17.0,96.0,14.0,6.0,98.0,46.0,8.0,16.0,2.0,9.5,1.23,40.0,4.0,4.0,4.0,12.24,51.0,3373.44,542.083828125,5.0,0.0,0.0,1.0,1.0,8.0,0.0,0.5,0.0,0.0,8700,0
2.178679656982422,8.0,3.0,5.0,0.0,0.0,13.56,3.62,9.0,6.0,99.0,82.0,27.0,8.0,2.0,30.5,2.82,1.01,10.0,24.0,3.0,26.01,1.0,3792.32,446.962890625,22.0,1.0,1.0,1.0,2.0,27.0,0.0,3.38,1.0,3.0,8700,1
2.3988540649414065,3.0,14.0,4.0,0.0,0.0,19.22,62.0,9.0,6.0,95.0,39.0,11.0,18.0,2.0,13.0,1.51,40.0,0.0,6.0,5.0,10.31,0.0,3306.24,496.69109375,7.0,0.0,1.0,0.0,2.0,11.0,0.0,0.61,0.0,0.0,8700,0
1.950020904541016,3.0,6.0,1.0,0.0,0.0,10.31,2.33,8.0,5.0,94.0,0.0,7.0,7.0,1.0,8.25,1.02,29.0,2.0,7.0,0.0,7.91,0.0,3844.32,456.6684765625,5.0,0.0,2.0,0.0,0.0,7.0,0.0,1.0,0.0,2.0,8700,1
1.887459259033203,3.0,16.0,2.0,0.0,0.0,22.13,3.13,12.0,12.0,88.0,28.0,16.0,18.0,3.0,18.75,2.11,58.0,11.0,7.0,9.0,16.64,54.0,3530.88,435.6090234375,11.0,0.0,0.0,1.0,4.0,16.0,0.0,0.89,0.0,0.0,8714,1
2.178172607421875,5.0,8.0,6.0,0.0,0.0,17.17,1.43,14.0,11.0,97.0,46.0,21.0,14.0,4.0,24.0,2.82,90.0,12.0,19.0,2.0,23.24,0.0,4048.8,532.8686328125,14.0,1.0,0.0,0.0,3.0,21.0,0.0,1.5,0.0,0.0,8714,0
1.5900076293945313,2.0,14.0,1.0,0.0,0.0,16.71,1.09,2.0,6.0,89.0,0.0,13.0,15.0,3.0,14.25,2.88,74.0,4.0,9.0,4.0,18.38,1.36,3733.12,391.4883203125,11.0,0.0,1.0,0.0,3.0,14.0,0.0,0.87,0.0,0.0,8714,1
1.5588105773925782,4.0,5.0,6.0,0.0,0.0,16.26,1.94,7.0,11.0,91.0,0.0,14.0,11.0,5.0,18.5,3.06,47.0,10.0,11.0,3.0,12.79,43.0,4177.76,370.956640625,13.0,0.0,0.0,0.0,3.0,14.0,0.0,1.27,1.0,3.0,8714,0
1.9627137756347657,4.0,14.0,3.0,0.0,1.0,20.83,89.0,10.0,10.0,95.0,1.55,10.0,18.0,4.0,12.25,2.46,57.0,6.0,7.0,3.0,15.07,0.0,3785.28,464.9877734375,8.0,0.0,1.0,0.0,3.0,10.0,0.0,0.56,0.0,0.0,8714,1
1.899262542724609,5.0,9.0,5.0,0.0,0.0,16.57,2.57,15.0,12.0,91.0,61.0,13.0,14.0,9.0,17.75,2.48,62.0,3.0,10.0,3.0,15.39,1.0,4021.28,442.1291015625,12.0,1.0,0.0,0.0,1.0,13.0,0.0,0.93,1.0,2.0,8714,0
1.702347412109375,4.0,12.0,6.0,0.0,0.0,19.55,1.49,6.0,5.0,93.0,0.0,14.0,18.0,4.0,15.75,2.14,64.0,6.0,9.0,5.0,18.35,6.0,3722.88,387.7722265625,10.0,0.0,1.0,1.0,3.0,15.0,0.0,0.78,0.0,0.0,8714,1
1.625725555419922,8.0,10.0,4.0,1.0,0.0,18.88,4.48,4.0,4.0,93.0,0.0,21.0,14.0,8.0,25.25,3.4,16.0,17.0,16.0,4.0,25.84,0.0,4011.52,411.3509765625,16.0,2.0,2.0,0.0,4.0,20.0,0.0,1.5,1.0,2.0,8714,0
2.1124693298339845,3.0,20.0,3.0,0.0,0.0,29.3,5.04,25.0,12.0,95.0,1.38,17.0,23.0,4.0,21.25,2.88,97.0,6.0,12.0,5.0,25.11,1.0,7735.36,1010.750078125,15.0,2.0,0.0,1.0,4.0,17.0,0.0,0.74,2.0,3.0,8728,0
1.6548643493652344,4.0,16.0,3.0,0.0,0.0,25.13,6.13,19.0,15.0,93.0,92.0,20.0,19.0,5.0,23.75,3.76,94.0,8.0,17.0,3.0,25.91,1.0,8027.84,781.81953125,13.0,0.0,1.0,0.0,4.0,20.0,0.0,1.05,2.0,6.0,8728,1
1.58804931640625,2.0,18.0,3.0,0.0,0.0,27.81,5.66,17.0,12.0,95.0,0.0,17.0,21.0,6.0,20.0,4.03,85.0,13.0,14.0,3.0,25.73,75.0,7877.28,727.391875,14.0,0.0,1.0,0.0,4.0,17.0,0.0,0.81,2.0,7.0,8728,0
2.2610951232910157,6.0,20.0,5.0,0.0,0.0,34.19,7.0,19.0,10.0,95.0,1.07,21.0,25.0,5.0,24.5,3.65,1.14,12.0,17.0,4.0,30.2,18.0,7585.76,991.1678125,19.0,1.0,0.0,1.0,3.0,21.0,0.0,0.84,3.0,5.0,8728,1
1.8904635620117187,3.0,20.0,4.0,0.0,0.0,32.91,7.61,26.0,19.0,94.0,1.29,21.0,24.0,8.0,29.75,4.16,1.2,14.0,15.0,6.0,33.07,1.0,7686.88,862.497421875,17.0,1.0,0.0,0.0,4.0,20.0,0.0,0.88,3.0,9.0,8728,0
2.100281219482422,4.0,20.0,6.0,0.0,0.0,33.31,6.18,21.0,13.0,96.0,1.27,21.0,26.0,8.0,26.0,2.73,1.01,8.0,16.0,5.0,27.48,0.0,7574.08,973.875546875,19.0,0.0,1.0,1.0,6.0,20.0,0.0,0.81,1.0,4.0,8728,1
1.9159869384765624,4.0,17.0,6.0,0.0,0.0,29.5,5.96,19.0,18.0,97.0,1.4,30.0,23.0,3.0,36.0,3.76,1.18,11.0,22.0,8.0,32.15,0.0,7749.28,876.244609375,24.0,0.0,1.0,0.0,5.0,30.0,0.0,1.3,2.0,5.0,8728,0
1.7398123168945312,6.0,7.0,8.0,0.0,0.0,24.25,7.53,17.0,16.0,93.0,47.0,29.0,15.0,9.0,33.75,4.5,1.2,15.0,25.0,4.0,35.16,63.0,8171.52,861.223828125,27.0,1.0,3.0,0.0,7.0,30.0,0.0,1.93,1.0,4.0,8728,1
2.0479165649414064,5.0,25.0,2.0,0.0,0.0,35.43,6.27,18.0,15.0,96.0,1.36,28.0,26.0,4.0,30.5,3.35,1.04,15.0,21.0,7.0,28.81,1.0,7202.88,891.846484375,20.0,0.0,0.0,0.0,7.0,28.0,0.0,1.08,1.0,4.0,8702,0
1.6350404357910155,3.0,16.0,3.0,0.0,0.0,23.61,3.15,13.0,10.0,97.0,0.0,18.0,19.0,3.0,20.25,3.13,78.0,9.0,13.0,5.0,22.26,0.0,7504.16,721.1559375,16.0,1.0,0.0,0.0,4.0,18.0,0.0,0.95,3.0,4.0,8702,1
1.8027163696289066,4.0,13.0,7.0,0.0,0.0,25.13,4.49,12.0,13.0,97.0,0.0,15.0,20.0,10.0,22.0,3.58,92.0,12.0,13.0,2.0,25.65,0.0,7478.56,789.347265625,13.0,0.0,4.0,0.0,2.0,15.0,0.0,0.75,2.0,5.0,8702,0
2.0184597778320312,6.0,17.0,6.0,0.0,0.0,28.42,5.01,20.0,13.0,96.0,51.0,28.0,23.0,7.0,31.75,4.25,95.0,8.0,24.0,5.0,33.03,1.0,7299.04,870.1778125,24.0,1.0,0.0,1.0,6.0,24.0,0.0,1.22,3.0,6.0,8702,1
2.04494857788086,4.0,18.0,2.0,0.0,0.0,26.93,5.62,15.0,12.0,95.0,1.47,25.0,20.0,2.0,29.75,4.15,1.03,11.0,20.0,5.0,25.34,0.0,7453.28,913.449453125,20.0,0.0,0.0,0.0,6.0,25.0,0.0,1.25,3.0,5.0,8702,0
2.1164178466796875,2.0,20.0,5.0,0.0,0.0,32.43,6.39,22.0,13.0,97.0,1.18,17.0,25.0,8.0,22.75,4.11,92.0,9.0,14.0,3.0,25.27,1.0,7288.64,892.78671875,11.0,0.0,0.0,1.0,2.0,17.0,0.0,0.68,3.0,6.0,8702,1
1.9096488952636719,3.0,15.0,7.0,0.0,0.0,26.63,4.63,12.0,6.0,98.0,1.36,22.0,22.0,12.0,32.25,3.48,1.22,6.0,18.0,4.0,33.52,44.0,7396.8,825.618671875,19.0,2.0,2.0,0.0,5.0,22.0,0.0,1.0,2.0,9.0,8702,0
2.0979054260253904,5.0,19.0,4.0,0.0,0.0,29.6,5.91,21.0,15.0,98.0,1.6,25.0,23.0,5.0,33.75,3.45,1.27,14.0,20.0,5.0,33.11,72.0,7345.44,937.133359375,18.0,1.0,0.0,1.0,5.0,25.0,0.0,1.09,3.0,8.0,8702,1
1.5038824462890625,4.0,20.0,2.0,1.0,0.0,31.77,6.28,23.0,23.0,90.0,0.0,28.0,22.0,4.0,30.0,4.62,1.18,11.0,20.0,7.0,33.18,1.02,7081.92,638.5964453125,25.0,1.0,2.0,0.0,5.0,29.0,0.0,1.27,1.0,1.0,8716,0
1.9109759521484369,4.0,20.0,10.0,0.0,0.0,35.9,5.9,24.0,24.0,98.0,1.04,27.0,30.0,13.0,35.25,4.76,1.43,16.0,21.0,6.0,35.93,1.0,6783.68,788.104140625,24.0,0.0,2.0,2.0,4.0,27.0,0.0,0.9,2.0,4.0,8716,1
2.120765380859375,3.0,25.0,12.0,0.0,0.0,43.3,3.44,20.0,31.0,97.0,48.0,26.0,37.0,11.0,34.25,3.6,1.27,14.0,16.0,10.0,36.28,100.0,6295.2,836.2196875,22.0,1.0,0.0,1.0,9.0,27.0,0.0,0.7,0.0,2.0,8716,0
1.4403163146972657,6.0,13.0,7.0,0.0,1.0,30.32,8.18,17.0,18.0,83.0,0.0,20.0,21.0,10.0,25.75,4.33,1.02,10.0,19.0,1.0,27.01,84.0,7164.16,627.8454296875,17.0,2.0,1.0,0.0,3.0,20.0,0.0,0.95,2.0,4.0,8716,1
1.5606797790527345,8.0,18.0,6.0,1.0,0.0,35.23,10.13,20.0,18.0,93.0,0.0,34.0,24.0,11.0,38.5,5.92,1.57,21.0,25.0,8.0,39.67,1.69,7030.72,595.448359375,31.0,0.0,2.0,0.0,6.0,33.0,0.0,1.42,0.0,0.0,8716,0
2.1167697143554687,5.0,26.0,6.0,0.0,1.0,39.81,6.51,29.0,27.0,97.0,1.06,34.0,33.0,11.0,43.0,5.37,1.59,26.0,18.0,16.0,43.62,1.0,6586.56,878.525546875,29.0,0.0,0.0,0.0,12.0,33.0,0.0,1.03,2.0,0.0,8716,1
1.9130799865722656,3.0,18.0,11.0,0.0,0.0,35.4,4.62,23.0,25.0,93.0,93.0,21.0,29.0,14.0,30.75,3.33,1.1,14.0,14.0,7.0,29.36,29.0,6735.84,768.18109375,17.0,0.0,0.0,1.0,4.0,21.0,0.0,0.72,1.0,3.0,8716,0
1.6230581665039063,5.0,16.0,9.0,0.0,0.0,33.33,6.97,21.0,22.0,93.0,0.0,31.0,25.0,12.0,42.0,4.25,1.21,17.0,23.0,8.0,35.14,1.0,6980.8,692.182734375,26.0,1.0,1.0,0.0,7.0,31.0,0.0,1.24,2.0,6.0,8716,1
1.7830503845214845,5.0,19.0,7.0,0.0,0.0,32.62,6.17,21.0,18.0,94.0,1.1,23.0,26.0,3.0,25.5,3.49,1.08,7.0,15.0,8.0,29.73,49.0,7120.96,783.056015625,19.0,1.0,0.0,0.0,3.0,24.0,0.0,0.88,2.0,2.0,10902,0
2.174950256347656,4.0,21.0,4.0,0.0,0.0,33.06,4.63,22.0,17.0,97.0,78.0,38.0,25.0,6.0,45.0,5.02,1.72,29.0,27.0,11.0,44.46,44.0,7081.6,998.742421875,27.0,0.0,0.0,2.0,6.0,38.0,0.0,1.52,2.0,4.0,10902,1
2.2835752868652346,6.0,21.0,6.0,1.0,0.0,31.28,3.92,19.0,16.0,95.0,1.08,27.0,27.0,6.0,32.25,3.53,1.17,10.0,18.0,8.0,30.65,1.0,7069.6,992.154375,16.0,0.0,0.0,1.0,4.0,25.0,0.0,1.0,2.0,5.0,10902,0
