averageSpeed,highestStreak,untradedDeaths,tradedDeaths,inapplicableTradedKills,inapplicableTradedDeaths,damageTaken,damageHealed,tacticalsUsed,lethalsUsed,percentTimeMoving,deadSilenceTime,totalKills,totalDeaths,totalAssists,totalScore,totalShotsFired,totalShotsHit,totalShotsHead,untradedKills,tradedKills,totalDamageDealt,friendDamage,totalTimeAlive,totalDistanceTraveled,totalAces,totalInVictimFovKills,totalDefuserKills,totalFirstBloodKills,totalLongshotKills,totalPlanterKills,totalPointblankKills,totalRevengeKills,totalInAttackerFovKills,totalWallbangKills,killDeathRatio,bombsPlanted,bombsDefused,sneakDefuses,winner
76.21049499511719,1.0,8.0,1.0,0.0,0.0,10.21,1.21,8.0,4.0,47.0,36.0,5.0,9.0,1.0,5.5,1.31,32.0,2.0,1.0,4.0,7.85,1.0,4334.56,481.853125,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.56,0.0,0.0,0.0,1
1.173916015625,4.0,5.0,1.0,1.0,1.0,9.38,2.38,8.0,5.0,77.0,19.0,11.0,7.0,1.0,11.35,2.1,39.0,7.0,8.0,2.0,12.19,1.0,6734.72,708.25359375,0.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,11.0,1.0,1.57,0.0,0.0,0.0,0
1.2094959259033204,2.0,6.0,0.0,2.0,2.0,9.18,1.18,10.0,9.0,81.0,15.0,5.0,8.0,1.0,6.15,1.78,28.0,2.0,3.0,0.0,8.24,0.0,6897.12,738.48625,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.63,0.0,0.0,0.0,1
1.0701847076416016,3.0,1.0,1.0,2.0,1.0,6.93,1.44,10.0,10.0,71.0,43.0,5.0,3.0,2.0,9.3,1.69,28.0,2.0,2.0,1.0,8.04,0.0,7089.28,659.461484375,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,1.67,3.0,0.0,0.0,0
87.17176055908203,1.0,6.0,1.0,0.0,2.0,11.05,1.95,3.0,1.0,49.0,60.0,4.0,9.0,1.0,4.5,72.0,21.0,4.0,3.0,1.0,5.93,0.0,5188.16,562.6649609375,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.44,0.0,0.0,0.0,1
1.1517586517333984,3.0,4.0,2.0,0.0,1.0,8.02,1.02,7.0,7.0,68.0,31.0,7.0,7.0,3.0,7.5,1.22,43.0,4.0,4.0,3.0,10.94,50.0,4167.84,445.5974609375,0.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,1
1.1058747100830078,2.0,3.0,2.0,0.0,2.0,9.97,2.42,9.0,8.0,85.0,4.0,2.0,7.0,6.0,5.2,1.47,36.0,2.0,2.0,0.0,10.25,0.0,4730.88,420.61421875,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.29,0.0,0.0,0.0,0
87.4817123413086,2.0,4.0,0.0,0.0,0.0,5.5,1.5,9.0,9.0,72.0,0.0,4.0,4.0,2.0,4.55,93.0,19.0,1.0,4.0,0.0,5.47,0.0,4780.32,297.23625,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,1
1.0789511871337891,5.0,5.0,0.0,1.0,1.0,9.44,2.61,8.0,8.0,69.0,22.0,8.0,6.0,0.0,9.3,1.2,37.0,5.0,5.0,2.0,8.15,1.0,4367.68,395.55984375,0.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,8.0,0.0,1.33,1.0,0.0,0.0,0
1.340100555419922,3.0,3.0,2.0,4.0,0.0,10.49,4.6,6.0,8.0,87.0,52.0,7.0,5.0,2.0,10.25,91.0,30.0,1.0,2.0,1.0,7.73,0.0,5074.24,523.7861328125,0.0,6.0,0.0,2.0,0.0,0.0,1.0,1.0,7.0,0.0,1.4,2.0,0.0,0.0,1
1.1755108642578125,5.0,3.0,0.0,2.0,3.0,9.35,2.86,8.0,8.0,89.0,0.0,6.0,6.0,0.0,6.6,93.0,21.0,4.0,3.0,1.0,6.72,0.0,4973.28,441.61109375,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,2.0,1.0,0.0,0.0,0.0,0
1.174655303955078,5.0,1.0,0.0,2.0,2.0,6.28,1.98,6.0,7.0,87.0,22.0,8.0,3.0,0.0,8.0,2.29,6.0,8.0,6.0,0.0,11.95,0.0,5425.92,458.819296875,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,2.67,0.0,0.0,0.0,1
89.8910140991211,2.0,5.0,2.0,0.0,0.0,7.68,3.0,4.0,4.0,59.0,22.0,3.0,7.0,2.0,3.75,72.0,17.0,1.0,2.0,1.0,4.67,34.0,3539.52,351.32265625,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.43,0.0,0.0,0.0,0
1.0830554962158203,2.0,3.0,0.0,0.0,1.0,6.55,2.55,7.0,9.0,70.0,68.0,5.0,4.0,0.0,7.0,1.29,32.0,1.0,5.0,0.0,8.3,1.0,5657.6,537.5152734375,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,1.25,0.0,1.0,0.0,1
